,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Gr Liv Area,Full Bath,Bedroom AbvGr,Fireplaces,Garage Cars,OQ2,GLA2,OQ_x_YB,OQ_/_LA,Neighborhood,House Style,Year Built_Dev_House Style,Overall Qual_Dev_Neighborhood
2368,1680,6,5,1971,1971,1218,1,3,0,0.0,36,1483524,11826,0.0035714285714285713,BrDale,2Story,-0.2590243500760111,0.5928871321888775
2369,1680,6,7,1972,1972,1218,1,3,0,1.0,36,1483524,11832,0.0035714285714285713,BrDale,2Story,-0.2280923505959983,0.5928871321888775
2370,1680,6,5,1972,1972,948,1,2,0,1.0,36,898704,11832,0.0035714285714285713,BrDale,2Story,-0.2280923505959983,0.5928871321888775
2371,1680,6,5,1972,1972,1092,1,3,0,1.0,36,1192464,11832,0.0035714285714285713,BrDale,2Story,-0.2280923505959983,0.5928871321888775
2372,1680,6,5,1972,1972,987,1,2,1,1.0,36,974169,11832,0.0035714285714285713,BrDale,2Story,-0.2280923505959983,0.5928871321888775
2373,4043,6,5,1975,1975,1069,2,2,1,2.0,36,1142761,11850,0.0014840465001236705,NPkVill,1Story,-0.003121220049589242,-0.5810300404698447
2374,7514,5,7,1967,1975,1387,1,3,1,1.0,25,1923769,9835,0.0006654245408570668,NAmes,1Story,-0.3163012657033812,-0.43020500524662325
2375,7838,5,5,1967,1967,900,1,3,1,1.0,25,810000,9835,0.0006379178361826997,NAmes,SFoyer,-0.7761140545570366,-0.43020500524662325
2376,2280,7,7,1976,1976,1055,2,2,0,1.0,49,1113025,13832,0.0030701754385964912,NPkVill,1Story,0.036026285657134755,1.6462517813312245
2377,2179,6,5,1976,1976,1456,2,3,1,2.0,36,2119936,11856,0.0027535566773749425,NPkVill,2Story,-0.10436435267594717,-0.5810300404698447
2378,16737,9,5,2004,2005,1980,2,3,1,3.0,81,3920400,18036,0.0005377307761247536,NridgHt,1Story,1.1321564454454065,0.7500852418028562
2379,16387,9,5,2006,2006,2589,2,4,1,3.0,81,6702921,18054,0.0005492158418258376,NridgHt,2Story,0.8235956317244364,0.7500852418028562
2380,16259,9,5,2006,2006,2596,3,4,0,3.0,81,6739216,18054,0.0005535395780798327,NridgHt,2Story,0.8235956317244364,0.7500852418028562
2381,16163,8,5,2004,2004,1618,2,2,1,3.0,64,2617924,16032,0.0004949576192538514,NridgHt,1Story,1.1321564454454065,-0.28753267602442806
2382,13891,10,5,2006,2006,2076,2,2,1,3.0,100,4309776,20060,0.0007198905766323518,NridgHt,1Story,1.2104514568588547,1.7877031596301405
2383,12228,7,5,2006,2006,1740,2,4,0,3.0,49,3027600,14042,0.000572456656853124,NridgHt,1Story,1.2104514568588547,-1.3251505938517123
2384,14780,9,5,2005,2005,1868,2,2,1,3.0,81,3489424,18045,0.0006089309878213803,NridgHt,1Story,1.1713039511521306,0.7500852418028562
2385,16033,9,5,2004,2005,1850,2,3,1,3.0,81,3422500,18036,0.0005613422316472276,NridgHt,1Story,1.1321564454454065,0.7500852418028562
2386,14215,8,5,2005,2006,2376,3,4,1,3.0,64,5645376,16040,0.0005627857896588111,NridgHt,2Story,0.7926636322444236,-0.28753267602442806
2387,13418,8,5,2004,2005,2452,3,4,1,3.0,64,6012304,16032,0.0005962140408406618,NridgHt,2Story,0.7617316327644108,-0.28753267602442806
2388,13975,9,5,2005,2006,2206,2,4,1,3.0,81,4866436,18045,0.0006440071556350626,NridgHt,2Story,0.7926636322444236,0.7500852418028562
2389,10240,8,5,2005,2005,2098,2,3,1,3.0,64,4401604,16040,0.00078125,NridgHt,2Story,0.7926636322444236,-0.28753267602442806
2390,9942,9,5,2005,2006,2091,2,3,1,2.0,81,4372281,18045,0.0009052504526252263,NridgHt,2Story,0.7926636322444236,0.7500852418028562
2391,11924,9,5,2005,2006,2324,3,4,2,3.0,81,5400976,18045,0.0007547802750754781,NridgHt,2Story,0.7926636322444236,0.7500852418028562
2392,12867,8,5,2005,2006,2253,2,3,1,2.0,64,5076009,16040,0.0006217455506334033,NridgHt,2Story,0.7926636322444236,-0.28753267602442806
2393,10672,8,5,2006,2006,2389,2,4,1,3.0,64,5707321,16048,0.0007496251874062968,NridgHt,2Story,0.8235956317244364,-0.28753267602442806
2394,11643,8,5,2005,2006,2358,2,4,1,3.0,64,5560164,16040,0.000687108133642532,NridgHt,2Story,0.7926636322444236,-0.28753267602442806
2395,12378,9,5,2003,2004,1944,2,3,3,3.0,81,3779136,18027,0.0007270964614638875,NridgHt,1Story,1.0930089397386826,0.7500852418028562
2396,11065,8,5,2006,2006,1970,2,3,1,3.0,64,3880900,16048,0.0007230004518752824,NridgHt,2Story,0.8235956317244364,-0.28753267602442806
2397,13758,9,5,2005,2006,1792,2,2,1,3.0,81,3211264,18045,0.0006541648495420846,NridgHt,1Story,1.1713039511521306,0.7500852418028562
2398,14828,9,5,2004,2005,1780,2,2,1,3.0,81,3168400,18036,0.0006069598057728622,NridgHt,1Story,1.1321564454454065,0.7500852418028562
2399,11846,9,5,2003,2004,1792,2,2,1,3.0,81,3211264,18027,0.0007597501266250211,NridgHt,1Story,1.0930089397386826,0.7500852418028562
2400,20431,9,5,2005,2006,2728,2,4,2,3.0,81,7441984,18045,0.0004405070725857765,NridgHt,2Story,0.7926636322444236,0.7500852418028562
2401,10927,8,5,2005,2005,1904,2,3,1,2.0,64,3625216,16040,0.0007321314175894573,NridgHt,2Story,0.7926636322444236,-0.28753267602442806
2402,13215,8,5,2004,2004,1914,2,3,1,3.0,64,3663396,16032,0.0006053726825576996,NridgHt,2Story,0.7617316327644108,-0.28753267602442806
2403,7052,7,5,2005,2005,1364,2,2,1,2.0,49,1860496,14035,0.0009926262053318207,NridgHt,1Story,1.1713039511521306,-1.3251505938517123
2404,5911,9,5,2005,2005,1565,2,2,1,2.0,81,2449225,18045,0.0015225850109964474,NridgHt,1Story,1.1713039511521306,0.7500852418028562
2405,6955,7,5,2005,2006,1368,2,2,1,2.0,49,1871424,14035,0.00100647016534867,NridgHt,1Story,1.1713039511521306,-1.3251505938517123
2406,6792,7,5,2005,2006,1368,2,2,1,2.0,49,1871424,14035,0.0010306242638398115,NridgHt,1Story,1.1713039511521306,-1.3251505938517123
2407,7740,9,5,2006,2006,1686,2,1,1,3.0,81,2842596,18054,0.0011627906976744186,NridgHt,1Story,1.2104514568588547,0.7500852418028562
2408,6373,9,5,2006,2006,1666,2,2,1,2.0,81,2775556,18054,0.0014122077514514358,NridgHt,1Story,1.2104514568588547,0.7500852418028562
2409,3136,7,5,2003,2003,1405,2,2,1,2.0,49,1974025,14021,0.002232142857142857,NridgHt,1Story,1.0930089397386826,-1.3251505938517123
2410,10237,6,5,2005,2006,1316,2,3,1,2.0,36,1731856,12030,0.0005861092116831103,Gilbert,1Story,1.1713039511521306,-0.714671094918964
2411,10237,6,5,2005,2006,1456,2,3,1,2.0,36,2119936,12030,0.0005861092116831103,Gilbert,2Story,0.7926636322444236,-0.714671094918964
2412,10237,7,5,2006,2006,1492,2,3,0,2.0,49,2226064,14042,0.000683794080296962,Gilbert,2Story,0.8235956317244364,0.6726316187472591
2413,17104,7,5,2006,2006,1496,2,3,1,2.0,49,2238016,14042,0.00040926099158091676,Gilbert,2Story,0.8235956317244364,0.6726316187472591
2414,14054,7,5,2006,2006,1863,2,4,1,3.0,49,3470769,14042,0.0004980788387647645,Gilbert,2Story,0.8235956317244364,0.6726316187472591
2415,11660,6,5,2006,2006,1326,2,3,0,2.0,36,1758276,12036,0.0005145797598627787,Gilbert,1Story,1.2104514568588547,-0.714671094918964
2416,15578,6,5,2006,2006,1456,2,3,0,2.0,36,2119936,12036,0.0003851585569392733,Gilbert,2Story,0.8235956317244364,-0.714671094918964
2417,11631,8,5,2004,2005,2373,2,4,1,3.0,64,5631129,16032,0.0006878170406671825,Gilbert,2Story,0.7617316327644108,2.0599343324134822
2418,9073,7,5,2006,2006,1492,2,3,0,2.0,49,2226064,14042,0.0007715198941915574,Gilbert,2Story,0.8235956317244364,0.6726316187472591
2419,3087,7,5,2006,2006,1364,2,2,1,2.0,49,1860496,14042,0.0022675736961451248,Blmngtn,1Story,1.2104514568588547,-0.4008918628686376
2420,3196,7,5,2003,2004,1557,2,2,1,2.0,49,2424249,14021,0.002190237797246558,Blmngtn,1Story,1.0930089397386826,-0.4008918628686376
2421,3196,8,5,2003,2003,1456,2,2,1,2.0,64,2119936,16024,0.0025031289111389237,Blmngtn,1Story,1.0930089397386826,2.405351177211818
2422,2938,7,5,2002,2002,1511,2,2,1,2.0,49,2283121,14014,0.002382573179033356,Blmngtn,1Story,1.0538614340319585,-0.4008918628686376
2423,3072,7,5,2004,2004,1414,2,2,1,2.0,49,1999396,14028,0.0022786458333333335,Blmngtn,1Story,1.1321564454454065,-0.4008918628686376
2424,3072,7,5,2004,2004,1548,2,2,1,2.0,49,2396304,14028,0.0022786458333333335,Blmngtn,1Story,1.1321564454454065,-0.4008918628686376
2425,3010,7,5,2005,2006,1248,2,2,0,2.0,49,1557504,14035,0.002325581395348837,Blmngtn,1Story,1.1713039511521306,-0.4008918628686376
2426,3010,7,5,2005,2006,1142,2,2,0,2.0,49,1304164,14035,0.002325581395348837,Blmngtn,1Story,1.1713039511521306,-0.4008918628686376
2427,3013,7,5,2005,2005,1506,2,2,1,2.0,49,2268036,14035,0.0023232658479920344,Blmngtn,1Story,1.1713039511521306,-0.4008918628686376
2428,3982,8,5,2006,2006,1567,2,1,1,3.0,64,2455489,16048,0.0020090406830738324,Blmngtn,1Story,1.2104514568588547,2.405351177211818
2429,4045,7,5,2006,2006,1500,2,2,1,3.0,49,2250000,14042,0.00173053152039555,Blmngtn,1Story,1.2104514568588547,-0.4008918628686376
2430,21930,5,5,2005,2005,1838,2,4,1,2.0,25,3378244,10025,0.00022799817601459188,Gilbert,2Story,0.7926636322444236,-2.101973808585187
2431,7861,6,5,2002,2003,1509,2,3,1,2.0,36,2277081,12012,0.0007632616715430606,Gilbert,2Story,0.6998676338043852,-0.714671094918964
2432,9056,8,5,2004,2004,1414,2,3,1,2.0,64,1999396,16032,0.0008833922261484099,Gilbert,2Story,0.7617316327644108,2.0599343324134822
2433,9171,7,5,2004,2005,1598,2,3,1,2.0,49,2553604,14028,0.0007632755424708319,Gilbert,2Story,0.7617316327644108,0.6726316187472591
2434,11194,8,5,2000,2000,1936,2,3,1,2.0,64,3748096,16000,0.0007146685724495265,Gilbert,2Story,0.6380036348443596,2.0599343324134822
2435,7875,7,5,2003,2003,1509,2,3,1,2.0,49,2277081,14021,0.0008888888888888889,Gilbert,2Story,0.730799633284398,0.6726316187472591
2436,8121,6,5,2000,2000,1664,2,3,1,2.0,36,2768896,12000,0.0007388252678241596,Gilbert,2Story,0.6380036348443596,-0.714671094918964
2437,8658,6,5,2000,2000,1889,2,3,1,2.0,36,3568321,12000,0.000693000693000693,Gilbert,2Story,0.6380036348443596,-0.714671094918964
2438,11214,7,5,1998,1999,1886,2,4,1,2.0,49,3556996,13986,0.0006242197253433209,Gilbert,2Story,0.5761396358843341,0.6726316187472591
2439,10852,6,5,2000,2000,1671,2,3,1,2.0,36,2792241,12000,0.0005528934758569849,Gilbert,2Story,0.6380036348443596,-0.714671094918964
2440,12104,7,5,2006,2006,2322,3,4,0,3.0,49,5391684,14042,0.0005783212161269003,Gilbert,2Story,0.8235956317244364,0.6726316187472591
2441,8738,7,5,1999,1999,2291,2,4,1,2.0,49,5248681,13993,0.0008010986495765621,Gilbert,2Story,0.6070716353643468,0.6726316187472591
2442,9452,8,5,1997,1998,2392,2,3,1,3.0,64,5721664,15976,0.0008463817181548879,NoRidge,2Story,0.5452076364043213,0.18493622763883363
2443,9660,8,5,1998,1998,1976,2,3,1,3.0,64,3904576,15984,0.0008281573498964803,NoRidge,2Story,0.5761396358843341,0.18493622763883363
2444,9545,8,5,2000,2000,2234,2,3,1,3.0,64,4990756,16000,0.0008381351492928235,NoRidge,2Story,0.6380036348443596,0.18493622763883363
2445,35760,10,5,1995,1996,3627,3,4,1,3.0,100,13155129,19950,0.0002796420581655481,NoRidge,2Story,0.48334363744429576,3.0206250514342896
2446,9233,9,5,2000,2000,2855,2,4,1,3.0,81,8151025,18000,0.0009747644319289505,NoRidge,2Story,0.6380036348443596,1.6027806395365616
2447,12011,8,5,1998,1998,1924,2,3,1,2.0,64,3701776,15984,0.000666056115227708,NoRidge,2Story,0.5761396358843341,0.18493622763883363
2448,12090,8,5,1998,1998,2263,2,4,1,2.0,64,5121169,15984,0.0006617038875103391,NoRidge,2Story,0.5761396358843341,0.18493622763883363
2449,10019,8,5,1995,1995,2726,2,4,1,3.0,64,7431076,15960,0.0007984828825232059,NoRidge,2Story,0.48334363744429576,0.18493622763883363
2450,17242,9,5,1993,1994,3500,3,4,1,3.0,81,12250000,17937,0.0005219812086764877,NoRidge,2Story,0.42147963848427017,1.6027806395365616
2451,10236,8,5,1994,1995,2494,2,4,1,3.0,64,6220036,15952,0.0007815552950371239,NoRidge,2Story,0.45241163796428296,0.18493622763883363
2452,10120,8,5,1994,1994,2526,2,4,1,3.0,64,6380676,15952,0.0007905138339920949,NoRidge,2Story,0.45241163796428296,0.18493622763883363
2453,12585,8,5,1993,1993,2799,2,3,1,3.0,64,7834401,15944,0.0006356773937226857,NoRidge,2Story,0.42147963848427017,0.18493622763883363
2454,12447,8,5,2005,2006,1964,2,3,1,2.0,64,3857296,16040,0.0006427251546557404,Somerst,2Story,0.7926636322444236,0.6865880446358602
2455,15218,8,5,2006,2006,1670,2,2,1,3.0,64,2788900,16048,0.0005256932579839664,Somerst,1Story,1.2104514568588547,0.6865880446358602
2456,20896,8,5,2005,2006,2097,1,1,1,3.0,64,4397409,16040,0.00038284839203675346,Somerst,1Story,1.1713039511521306,0.6865880446358602
2457,10182,8,5,2006,2006,1660,2,3,1,2.0,64,2755600,16048,0.000785700255352583,Somerst,1Story,1.2104514568588547,0.6865880446358602
2458,8688,7,5,2005,2005,1616,2,3,0,3.0,49,2611456,14035,0.0008057090239410681,Somerst,1Story,1.1713039511521306,-0.45982502071943
2459,10936,8,5,2006,2006,1504,2,3,0,2.0,64,2262016,16048,0.000731528895391368,Somerst,1Story,1.2104514568588547,0.6865880446358602
2460,8640,8,5,2006,2006,1278,2,2,0,2.0,64,1633284,16048,0.000925925925925926,Somerst,1Story,1.2104514568588547,0.6865880446358602
2461,13162,9,5,2006,2006,2640,3,3,1,3.0,81,6969600,18054,0.0006837866585625285,Somerst,2Story,0.8235956317244364,1.8330011099911505
2462,11216,8,5,2006,2006,1489,2,3,1,2.0,64,2217121,16048,0.0007132667617689016,Somerst,1Story,1.2104514568588547,0.6865880446358602
2463,10728,8,5,2006,2006,1939,2,3,1,3.0,64,3759721,16048,0.0007457121551081282,Somerst,2Story,0.8235956317244364,0.6865880446358602
2464,8125,7,5,2005,2006,1553,2,3,0,2.0,49,2411809,14035,0.0008615384615384615,Somerst,2Story,0.7926636322444236,-0.45982502071943
2465,8125,6,5,2005,2005,1716,2,3,0,2.0,36,2944656,12030,0.0007384615384615384,Somerst,2Story,0.7926636322444236,-1.6062380860747203
2466,8125,7,5,2006,2006,1576,2,3,0,2.0,49,2483776,14042,0.0008615384615384615,Somerst,2Story,0.8235956317244364,-0.45982502071943
2467,7200,6,5,2006,2006,1262,2,2,0,2.0,36,1592644,12036,0.0008333333333333334,Somerst,1Story,1.2104514568588547,-1.6062380860747203
2468,7500,7,5,2005,2005,1266,2,3,1,2.0,49,1602756,14035,0.0009333333333333333,Somerst,1Story,1.1713039511521306,-0.45982502071943
2469,7200,7,5,2006,2006,1301,2,2,1,2.0,49,1692601,14042,0.0009722222222222222,Somerst,1Story,1.2104514568588547,-0.45982502071943
2470,7733,6,5,2005,2005,1142,1,3,0,0.0,36,1304164,12030,0.000775895512737618,SawyerW,1Story,1.1713039511521306,-0.39910330951491313
2471,11024,7,5,2005,2006,1400,2,3,0,2.0,49,1960000,14035,0.0006349782293178519,SawyerW,1Story,1.1713039511521306,0.7887041592794701
2472,13072,6,5,2005,2006,1131,1,3,0,0.0,36,1279161,12030,0.0004589963280293758,SawyerW,1Story,1.1713039511521306,-0.39910330951491313
2473,13072,6,5,2005,2005,1141,1,3,0,2.0,36,1301881,12030,0.0004589963280293758,SawyerW,1Story,1.1713039511521306,-0.39910330951491313
2474,13072,6,5,2004,2004,1158,1,3,0,2.0,36,1340964,12024,0.0004589963280293758,SawyerW,1Story,1.1321564454454065,-0.39910330951491313
2475,7800,7,5,2005,2005,1686,2,3,0,2.0,49,2842596,14035,0.0008974358974358974,SawyerW,2Story,0.7926636322444236,0.7887041592794701
2476,7632,7,5,2005,2005,1585,2,3,0,2.0,49,2512225,14035,0.0009171907756813418,SawyerW,2Story,0.7926636322444236,0.7887041592794701
2477,8304,6,5,1997,1998,1837,2,3,0,2.0,36,3374569,11982,0.000722543352601156,SawyerW,2Story,0.5452076364043213,-0.39910330951491313
2478,7153,6,5,1992,1992,1603,2,3,0,2.0,36,2569609,11952,0.0008388088913742485,SawyerW,2Story,0.3905476390042574,-0.39910330951491313
2479,9370,6,5,1992,1993,1731,2,3,0,2.0,36,2996361,11952,0.0006403415154749199,SawyerW,2Story,0.3905476390042574,-0.39910330951491313
2480,7175,6,5,1990,1991,1398,2,2,0,2.0,36,1954404,11940,0.0008362369337979094,SawyerW,1Story,0.5840913655512707,-0.39910330951491313
2481,7175,6,5,1991,1991,1217,2,2,0,2.0,36,1481089,11946,0.0008362369337979094,SawyerW,1Story,0.6232388712579947,-0.39910330951491313
2482,9019,6,5,1994,1994,1320,2,3,0,2.0,36,1742400,11964,0.0006652622241933695,SawyerW,2Story,0.45241163796428296,-0.39910330951491313
2483,8900,4,4,1966,1966,1056,1,2,0,1.0,16,1115136,7864,0.00044943820224719103,SawyerW,1Story,-0.35544877141010517,-2.7747182471036798
2484,7800,5,5,1965,1965,965,1,3,0,1.0,25,931225,9825,0.000641025641025641,SawyerW,1Story,-0.3945962771168292,-1.5869107783092964
2485,9100,5,4,1962,1962,988,1,3,0,2.0,25,976144,9810,0.0005494505494505495,Sawyer,1Story,-0.5120387942370012,-0.11105838232267036
2486,9100,5,5,1963,1963,1728,2,6,0,2.0,25,2985984,9815,0.0005494505494505495,Sawyer,1Story,-0.4728912885302772,-0.11105838232267036
2487,8927,6,6,1977,1977,1654,2,4,0,2.0,36,2735716,11862,0.0006721182928195363,Sawyer,1.5Fin,2.047475039831231,1.5659231907496547
2488,9240,5,6,1962,2002,1211,1,2,1,2.0,25,1466521,9810,0.0005411255411255411,Sawyer,1Story,-0.5120387942370012,-0.11105838232267036
2489,8471,6,7,1977,1995,1212,1,3,1,2.0,36,1468944,11862,0.0007082989021367017,Sawyer,SLvl,0.04703058902200702,1.5659231907496547
2490,9308,5,5,1965,1965,984,1,3,0,1.0,25,968256,9825,0.0005371723248818221,Sawyer,1Story,-0.3945962771168292,-0.11105838232267036
2491,8450,5,6,1968,1968,909,1,3,0,1.0,25,826281,9840,0.000591715976331361,Sawyer,1Story,-0.2771537599966572,-0.11105838232267036
2492,8638,5,6,1963,1963,925,1,2,0,2.0,25,855625,9815,0.0005788376939106274,Sawyer,1Story,-0.4728912885302772,-0.11105838232267036
2493,13052,5,6,1965,1965,1024,1,3,0,1.0,25,1048576,9825,0.0003830830524057616,Sawyer,1Story,-0.3945962771168292,-0.11105838232267036
2494,13526,5,6,1965,1965,935,1,3,0,1.0,25,874225,9825,0.00036965843560550054,Sawyer,1Story,-0.3945962771168292,-0.11105838232267036
2495,8020,5,6,1964,1964,912,1,3,0,0.0,25,831744,9820,0.0006234413965087282,Sawyer,1Story,-0.4337437828235532,-0.11105838232267036
2496,6993,5,7,1961,1994,1236,1,3,1,1.0,25,1527696,9805,0.000715000715000715,Sawyer,1Story,-0.5511862999437251,-0.11105838232267036
2497,8789,5,6,1967,1967,941,1,3,1,1.0,25,885481,9835,0.0005688929343497553,Sawyer,1Story,-0.3163012657033812,-0.11105838232267036
2498,14330,7,4,1974,1974,2646,2,3,4,2.0,49,7001316,13818,0.0004884856943475227,Veenker,SLvl,-0.1492709999394136,-0.18254244208347464
2499,16059,8,5,1991,1992,2417,2,4,1,2.0,64,5841889,15928,0.0004981630238495547,NoRidge,2Story,0.3596156395242446,0.18493622763883363
2500,11025,8,5,1992,1993,2826,2,3,3,3.0,64,7986276,15936,0.0007256235827664399,NoRidge,2Story,0.3905476390042574,0.18493622763883363
2501,14541,8,7,1993,1993,2520,2,5,1,3.0,64,6350400,15944,0.0005501684890997868,NoRidge,2Story,0.42147963848427017,0.18493622763883363
2502,13346,7,5,1992,2000,2295,2,4,1,2.0,49,5267025,13944,0.0005245017233628053,NoRidge,2Story,0.3905476390042574,-1.2329081842588943
2503,12461,8,5,1994,1995,1624,2,2,1,3.0,64,2637376,15952,0.0006420030495144852,NoRidge,1Story,0.7406813883781667,0.18493622763883363
2504,3628,7,5,2004,2004,1143,1,1,1,2.0,49,1306449,14028,0.0019294377067254685,Somerst,1Story,1.1321564454454065,-0.45982502071943
2505,3316,8,5,2005,2005,1247,1,1,1,2.0,64,1555009,16040,0.0024125452352231603,Somerst,1Story,1.1713039511521306,0.6865880446358602
2506,3180,7,5,2005,2005,1200,2,2,0,2.0,49,1440000,14035,0.00220125786163522,Somerst,2Story,0.7926636322444236,-0.45982502071943
2507,2544,7,5,2005,2005,1223,2,2,0,2.0,49,1495729,14035,0.002751572327044025,Somerst,2Story,0.7926636322444236,-0.45982502071943
2508,2544,7,5,2005,2005,1223,2,2,0,2.0,49,1495729,14035,0.002751572327044025,Somerst,2Story,0.7926636322444236,-0.45982502071943
2509,3180,7,5,2005,2005,1200,2,2,0,2.0,49,1440000,14035,0.00220125786163522,Somerst,2Story,0.7926636322444236,-0.45982502071943
2510,2998,6,5,2000,2000,1524,2,2,0,2.0,36,2322576,12000,0.0020013342228152103,Somerst,2Story,0.6380036348443596,-1.6062380860747203
2511,3735,7,5,1999,1999,1452,2,3,0,2.0,49,2108304,13993,0.0018741633199464524,Somerst,2Story,0.6070716353643468,-0.45982502071943
2512,2651,7,5,2000,2000,1382,2,3,0,2.0,49,1909924,14000,0.002640513013956997,Somerst,2Story,0.6380036348443596,-0.45982502071943
2513,4447,7,5,2003,2003,1080,2,2,0,2.0,49,1166400,14021,0.0015740948954351248,Somerst,2Story,0.730799633284398,-0.45982502071943
2514,8314,7,5,1997,1998,1694,2,3,1,1.0,49,2869636,13979,0.0008419533317296127,Somerst,2Story,0.5452076364043213,-0.45982502071943
2515,7180,8,5,2001,2002,1568,2,3,1,2.0,64,2458624,16008,0.0011142061281337048,Somerst,1Story,1.0147139283252347,0.6865880446358602
2516,9549,8,5,1995,1996,1494,1,2,1,2.0,64,2232036,15960,0.0008377840611582365,Veenker,1Story,0.7798288940848906,0.6936612799172049
2517,11250,6,6,1977,1977,1208,1,3,1,2.0,36,1459264,11862,0.0005333333333333334,Veenker,1Story,0.07517379136385875,-1.0587461640841542
2518,3760,8,5,1980,1980,1235,1,1,3,2.0,64,1525225,15840,0.002127659574468085,Other,1Story,0.19261630848403072,0.5393598899705933
2519,3640,8,5,1980,1980,1036,1,1,1,2.0,64,1073296,15840,0.002197802197802198,Other,1Story,0.19261630848403072,0.5393598899705933
2520,3874,8,5,1980,1980,1226,1,1,1,2.0,64,1503076,15840,0.002065049044914817,Other,1Story,0.19261630848403072,0.5393598899705933
2521,3876,8,5,1978,1978,1226,1,1,1,2.0,64,1503076,15824,0.0020639834881320948,Other,1Story,0.11432129707058274,0.5393598899705933
2522,50271,9,5,1981,1987,1842,0,0,1,3.0,81,3392964,17829,0.0001790296592468819,Veenker,1Story,0.23176381419075473,1.5698650019178844
2523,13110,5,6,1972,1972,1193,2,2,0,2.0,25,1423249,9860,0.00038138825324180017,NWAmes,1Story,-0.12056373716976122,-1.921687036163975
2524,10192,7,6,1968,1992,1920,3,4,1,2.0,49,3686400,13776,0.0006868131868131869,NWAmes,SLvl,-0.5418741778622548,0.939006165398307
2525,20781,7,7,1968,2003,2156,2,3,1,2.0,49,4648336,13776,0.00033684615754775996,NWAmes,1Story,-0.2771537599966572,0.939006165398307
2526,11700,6,6,1968,1968,1416,2,3,1,2.0,36,2005056,11808,0.0005128205128205128,NWAmes,2Story,-0.35182034851604943,-0.4913404353828341
2527,11029,6,7,1968,1984,2654,2,4,1,2.0,36,7043716,11808,0.0005440203100915768,NWAmes,2Story,-0.35182034851604943,-0.4913404353828341
2528,10400,6,5,1972,1972,1790,1,4,1,2.0,36,3204100,11832,0.000576923076923077,NWAmes,2Story,-0.2280923505959983,-0.4913404353828341
2529,10140,7,6,1967,1967,1334,2,3,0,2.0,49,1779556,13769,0.0006903353057199211,NWAmes,1Story,-0.3163012657033812,0.939006165398307
2530,9600,7,5,1969,1969,1164,1,3,0,2.0,49,1354896,13783,0.0007291666666666667,NWAmes,1Story,-0.23800625428993322,0.939006165398307
2531,9750,5,5,1967,1967,980,2,3,0,1.0,25,960400,9835,0.0005128205128205128,NAmes,SLvl,-0.6073080408493949,-0.43020500524662325
2532,9600,5,5,1968,1968,1051,1,3,0,2.0,25,1104601,9840,0.0005208333333333333,NAmes,1Story,-0.2771537599966572,-0.43020500524662325
2533,8640,5,5,1968,1968,1770,1,4,0,2.0,25,3132900,9840,0.0005787037037037037,NAmes,2Story,-0.35182034851604943,-0.43020500524662325
2534,9360,6,7,1968,2004,976,1,2,1,2.0,36,952576,11808,0.000641025641025641,NAmes,1Story,-0.2771537599966572,0.8575032199172544
2535,8400,5,5,1968,1968,1052,1,3,0,1.0,25,1106704,9840,0.0005952380952380953,NAmes,1Story,-0.2771537599966572,-0.43020500524662325
2536,8400,5,6,1968,1968,898,1,3,0,1.0,25,806404,9840,0.0005952380952380953,NAmes,SFoyer,-0.7012100237102524,-0.43020500524662325
2537,9759,5,5,1966,1966,1051,1,3,0,1.0,25,1104601,9830,0.0005123475765959627,NAmes,1Story,-0.35544877141010517,-0.43020500524662325
2538,9600,5,7,1967,1967,1141,1,3,0,1.0,25,1301881,9835,0.0005208333333333333,NAmes,SLvl,-0.6073080408493949,-0.43020500524662325
2539,9230,5,8,1965,1998,1200,1,1,0,2.0,25,1440000,9825,0.0005417118093174431,NAmes,1Story,-0.3945962771168292,-0.43020500524662325
2540,14803,6,5,1971,1971,1993,2,4,1,2.0,36,3972049,11826,0.00040532324528811726,NWAmes,2Story,-0.2590243500760111,-0.4913404353828341
2541,10659,5,6,1961,1961,1050,1,3,0,1.0,25,1102500,9805,0.00046908715639365793,NAmes,1Story,-0.5511862999437251,-0.43020500524662325
2542,9100,5,5,1958,1958,864,1,3,0,2.0,25,746496,9790,0.0005494505494505495,NAmes,1Story,-0.6686288170638971,-0.43020500524662325
2543,8393,5,5,1959,2005,1712,2,4,0,2.0,25,2930944,9795,0.0005957345406886692,NAmes,1Story,-0.6294813113571731,-0.43020500524662325
2544,8800,6,7,1965,2000,1565,2,3,2,1.0,36,2449225,11790,0.0006818181818181819,NAmes,1Story,-0.3945962771168292,0.8575032199172544
2545,8800,6,6,1964,1964,1251,1,3,2,1.0,36,1565001,11784,0.0006818181818181819,NAmes,1Story,-0.4337437828235532,0.8575032199172544
2546,10368,6,6,1964,1964,1488,1,3,1,2.0,36,2214144,11784,0.0005787037037037037,NAmes,1Story,-0.4337437828235532,0.8575032199172544
2547,9350,5,6,1964,1964,1440,1,4,1,2.0,25,2073600,9820,0.0005347593582887701,NAmes,2Story,-0.47554834643610056,-0.43020500524662325
2548,10382,6,5,1958,1958,1095,1,2,0,1.0,36,1199025,11748,0.0005779233288383741,NAmes,SLvl,-1.1962128077336567,0.8575032199172544
2549,8973,5,7,1958,1991,1053,1,3,0,2.0,25,1108809,9790,0.0005572272372673577,NAmes,1Story,-0.6686288170638971,-0.43020500524662325
